COU,Country,Year,Life Expectancy at Birth,Population
EST,Estonia,2013,77.3,1317997
EST,Estonia,2014,77.2,1314545
EST,Estonia,2015,77.7,1314608
EST,Estonia,2016,77.8,1315790
EST,Estonia,2017,78.2,1317384
EST,Estonia,2018,78.4,1321977
IND,India,1964,43.9,487484535
IND,India,1965,44.5,497702365
IND,India,1966,45.1,508161935
IND,India,1967,45.8,518889779
IND,India,1968,46.4,529967317
IND,India,1969,47.1,541505076
IND,India,1970,47.7,553578513
IND,India,1971,48.4,566224812
IND,India,1972,49.1,579411513
IND,India,1973,49.7,593058926
IND,India,1974,50.4,607050255
IND,India,1975,51,621301720
IND,India,1976,51.6,635771734
IND,India,1977,52.2,650485030
IND,India,1978,52.8,665502284
IND,India,1979,53.3,680915804
IND,India,1980,53.8,696783517
IND,India,1981,54.3,713118032
IND,India,1982,54.7,729868013
IND,India,1983,55.1,746949067
IND,India,1984,55.5,764245202
IND,India,1985,55.8,781666671
IND,India,1986,56.2,799181436
IND,India,1987,56.6,816792741
IND,India,1988,57,834489322
IND,India,1989,57.4,852270034
IND,India,1990,57.9,870133480
IND,India,1991,58.4,888054875
IND,India,1992,58.9,906021106
IND,India,1993,59.4,924057817
IND,India,1994,59.9,942204249
IND,India,1995,60.3,960482795
IND,India,1996,60.8,978893217
IND,India,1997,61.3,997405318
IND,India,1998,61.7,1015974042
IND,India,1999,62.1,1034539214
IND,India,2000,62.5,1053050912
IND,India,2001,62.9,1071477855
IND,India,2002,63.3,1089807112
IND,India,2003,63.7,1108027848
IND,India,2004,64.1,1126135777
IND,India,2005,64.5,1144118674
IND,India,2006,64.9,1161977719
IND,India,2007,65.4,1179681239
IND,India,2008,65.8,1197146906
IND,India,2009,66.3,1214270132
IND,India,2010,66.7,1230980691
IND,India,2011,67.2,1247236029
IND,India,2012,67.6,1263065852
IND,India,2013,68,1278562207
IND,India,2014,68.3,1293859294
IND,India,2015,68.7,1309053980
IND,India,2016,68.9,1324171354
IND,India,2017,69.2,1339180127
IND,India,2018,69.5,1354051854
IDN,Indonesia,1964,49.1,97638029
IDN,Indonesia,1965,49.7,100308894
IDN,Indonesia,1966,50.3,103067354
IDN,Indonesia,1967,50.8,105907403
IDN,Indonesia,1968,51.4,108821564
IDN,Indonesia,1969,52,111800091
IDN,Indonesia,1970,52.6,114834780
IDN,Indonesia,1971,53.2,117921998
IDN,Indonesia,1972,53.8,121059513
IDN,Indonesia,1973,54.3,124242298
IDN,Indonesia,1974,54.9,127465231
IDN,Indonesia,1975,55.4,130724115
IDN,Indonesia,1976,56,134010690
IDN,Indonesia,1977,56.5,137322118
IDN,Indonesia,1978,57,140665856
IDN,Indonesia,1979,57.5,144053518
IDN,Indonesia,1980,58,147490365
IDN,Indonesia,1981,58.5,150978840
IDN,Indonesia,1982,59,154506265
IDN,Indonesia,1983,59.4,158044343
IDN,Indonesia,1984,59.9,161555583
IDN,Indonesia,1985,60.3,165012196
IDN,Indonesia,1986,60.7,168402025
IDN,Indonesia,1987,61.1,171728917
IDN,Indonesia,1988,61.5,175000916
IDN,Indonesia,1989,61.9,178233223
IDN,Indonesia,1990,62.3,181436821
IDN,Indonesia,1991,62.7,184615979
IDN,Indonesia,1992,63.1,187766086
IDN,Indonesia,1993,63.5,190879523
IDN,Indonesia,1994,63.9,193945272
IDN,Indonesia,1995,64.3,196957849
IDN,Indonesia,1996,64.6,199914831
IDN,Indonesia,1997,65,202826465
IDN,Indonesia,1998,65.2,205715544
IDN,Indonesia,1999,65.5,208612556
IDN,Indonesia,2000,65.8,211540429
IDN,Indonesia,2001,66,214506502
IDN,Indonesia,2002,66.3,217508059
IDN,Indonesia,2003,66.6,220545214
IDN,Indonesia,2004,67,223614649
IDN,Indonesia,2005,67.3,226712730
IDN,Indonesia,2006,67.7,229838202
IDN,Indonesia,2007,68.1,232989141
IDN,Indonesia,2008,68.5,236159276
IDN,Indonesia,2009,68.9,239340478
IDN,Indonesia,2010,69.2,238518800
IDN,Indonesia,2011,69.6,241990700
IDN,Indonesia,2012,69.9,245425200
IDN,Indonesia,2013,70.2,248818100
IDN,Indonesia,2014,70.5,252164800
IDN,Indonesia,2015,70.8,255461700
IDN,Indonesia,2016,71.1,258705000
IDN,Indonesia,2017,71.3,261890900
IDN,Indonesia,2018,71.6,265015300
,Israel,1964,,2525600
,Israel,1965,,2598400
,Israel,1966,,2657400
,Israel,1967,,2708000
,Israel,1968,,2806700
,Israel,1969,,2879100
,Israel,1970,,2958200
ISR,Israel,1971,71.8,3045600
ISR,Israel,1972,71.5,3225000
ISR,Israel,1973,71.7,3277900
ISR,Israel,1974,71.7,3377200
ISR,Israel,1975,72.1,3455300
ISR,Israel,1976,73,3533100
ISR,Israel,1977,73,3613000
ISR,Israel,1978,73.3,3692600
ISR,Israel,1979,73.6,3786400
ISR,Israel,1980,73.9,3877700
ISR,Israel,1981,74.3,3949800
ISR,Israel,1982,74.2,4020700
ISR,Israel,1983,74.5,4106100
ISR,Israel,1984,74.9,4159100
ISR,Israel,1985,75.3,4233000
ISR,Israel,1986,75,4298800
ISR,Israel,1987,75.3,4368900
ISR,Israel,1988,75.7,4441700
ISR,Israel,1989,76.4,4518200
ISR,Israel,1990,76.7,4660200
ISR,Israel,1991,76.8,4949100
ISR,Israel,1992,76.6,5123500
ISR,Israel,1993,77.2,5261400
ISR,Israel,1994,77.5,5399300
ISR,Israel,1995,77.5,5544900
ISR,Israel,1996,78.2,5685100
ISR,Israel,1997,78.1,5828900
ISR,Israel,1998,78.2,5970700
ISR,Israel,1999,78.5,6125300
ISR,Israel,2000,78.8,6289200
ISR,Israel,2001,79.3,6439000
ISR,Israel,2002,79.5,6570000
ISR,Israel,2003,79.7,6689700
ISR,Israel,2004,80.2,6809000
ISR,Israel,2005,80.2,6930128
ISR,Israel,2006,80.6,7053707
ISR,Israel,2007,80.6,7180115
ISR,Israel,2008,81,7308795
ISR,Israel,2009,81.5,7485565
ISR,Israel,2010,81.7,7623561
ISR,Israel,2011,81.7,7765832
ISR,Israel,2012,81.8,7910525
ISR,Israel,2013,82.1,8059456
ISR,Israel,2014,82.2,8215668
ISR,Israel,2015,82.1,8380149
ISR,Israel,2016,82.5,8546009
ISR,Israel,2017,82.6,8713300
ISR,Israel,2018,82.9,8872943
,Latvia,1964,,2240945
,Latvia,1965,,2266941
,Latvia,1966,,2291465
,Latvia,1967,,2314500
,Latvia,1968,,2336322
,Latvia,1969,,2357395
,Latvia,1970,,2359164
,Latvia,1971,,2376389
,Latvia,1972,,2395674
,Latvia,1973,,2415819
,Latvia,1974,,2437186
,Latvia,1975,,2456130
,Latvia,1976,,2470989
,Latvia,1977,,2485073
,Latvia,1978,,2497921
,Latvia,1979,,2505953
,Latvia,1980,,2511701
,Latvia,1981,,2519421
,Latvia,1982,,2531080
,Latvia,1983,,2546011
,Latvia,1984,,2562047
,Latvia,1985,,2578873
,Latvia,1986,,2599892
,Latvia,1987,,2626583
,Latvia,1988,,2653434
,Latvia,1989,,2666955
,Latvia,1990,,2663146
,Latvia,1991,,2650581
,Latvia,1992,,2614338
,Latvia,1993,,2563289
,Latvia,1994,,2520742
,Latvia,1995,,2485054
,Latvia,1996,,2457226
,Latvia,1997,,2432851
,Latvia,1998,,2410027
,Latvia,1999,,2390477
,Latvia,2000,,2367549
,Latvia,2001,,2337172
LVA,Latvia,2002,70.1,2310176
LVA,Latvia,2003,70.5,2287955
LVA,Latvia,2004,70.8,2263123
LVA,Latvia,2005,70.6,2238799
LVA,Latvia,2006,70.6,2218351
LVA,Latvia,2007,70.8,2200325
LVA,Latvia,2008,72,2177324
LVA,Latvia,2009,72.6,2141668
LVA,Latvia,2010,73,2097553
LVA,Latvia,2011,73.7,2059710
LVA,Latvia,2012,73.9,2034324
LVA,Latvia,2013,74.1,2012647
LVA,Latvia,2014,74.3,1993785
LVA,Latvia,2015,74.6,1977523
LVA,Latvia,2016,74.7,1959535
LVA,Latvia,2017,74.8,1942247
LVA,Latvia,2018,74.9,1927170
,Lithuania,1964,,2927380
,Lithuania,1965,,2966162
,Lithuania,1966,,3002790
,Lithuania,1967,,3037440
,Lithuania,1968,,3070690
,Lithuania,1969,,3103511
LTU,Lithuania,1970,70.9,3139689
LTU,Lithuania,1971,71.9,3179041
LTU,Lithuania,1972,71.2,3213622
LTU,Lithuania,1973,71.5,3244438
LTU,Lithuania,1974,71.4,3273894
LTU,Lithuania,1975,71,3301652
LTU,Lithuania,1976,71,3328664
LTU,Lithuania,1977,70.9,3355036
LTU,Lithuania,1978,70.6,3379514
LTU,Lithuania,1979,70.5,3397842
LTU,Lithuania,1980,70.4,3413202
LTU,Lithuania,1981,70.4,3432947
LTU,Lithuania,1982,70.8,3457179
LTU,Lithuania,1983,70.7,3485192
LTU,Lithuania,1984,70.2,3514205
LTU,Lithuania,1985,70.5,3544543
LTU,Lithuania,1986,72.1,3578914
LTU,Lithuania,1987,72,3616367
LTU,Lithuania,1988,71.9,3655049
LTU,Lithuania,1989,71.6,3684255
LTU,Lithuania,1990,71.4,3697838
LTU,Lithuania,1991,70.6,3704134
LTU,Lithuania,1992,70.4,3700114
LTU,Lithuania,1993,69.1,3682613
LTU,Lithuania,1994,68.7,3657144
LTU,Lithuania,1995,69.2,3629102
LTU,Lithuania,1996,70.3,3601613
LTU,Lithuania,1997,71.1,3575137
LTU,Lithuania,1998,71.4,3549331
LTU,Lithuania,1999,71.7,3524237
LTU,Lithuania,2000,72.1,3499534
LTU,Lithuania,2001,71.7,3470817
LTU,Lithuania,2002,71.8,3443066
LTU,Lithuania,2003,72.1,3415209
LTU,Lithuania,2004,72,3377073
LTU,Lithuania,2005,71.3,3322525
LTU,Lithuania,2006,71.1,3269903
LTU,Lithuania,2007,70.9,3231297
LTU,Lithuania,2008,71.8,3198234
LTU,Lithuania,2009,72.9,3162911
LTU,Lithuania,2010,73.3,3097292
LTU,Lithuania,2011,73.7,3028119
LTU,Lithuania,2012,74,2987773
LTU,Lithuania,2013,74.1,2957689
LTU,Lithuania,2014,74.7,2932366
LTU,Lithuania,2015,74.5,2904908
LTU,Lithuania,2016,74.8,2868234
LTU,Lithuania,2017,75.6,2828398
LTU,Lithuania,2018,75.8,2801541
,Malta,1964,,319588
,Malta,1965,,321019
,Malta,1966,,321606
,Malta,1967,,321508
,Malta,1968,,320979
,Malta,1969,,320414
,Malta,1970,,320086
,Malta,1971,,320078
,Malta,1972,,320317
,Malta,1973,,320854
,Malta,1974,,321683
,Malta,1975,,322821
,Malta,1976,,324279
,Malta,1977,,326079
,Malta,1978,,328201
,Malta,1979,,330611
,Malta,1980,,333274
,Malta,1981,,336193
,Malta,1982,,339342
,Malta,1983,,342628
,Malta,1984,,330593
,Malta,1985,,336452
,Malta,1986,,342121
,Malta,1987,,344485
,Malta,1988,,347325
,Malta,1989,,350722
,Malta,1990,,354170
,Malta,1991,,357727
,Malta,1992,,361260
,Malta,1993,,364704
,Malta,1994,,367941
,Malta,1995,,370433
,Malta,1996,,372687
,Malta,1997,,375236
,Malta,1998,,377516
,Malta,1999,,379360
,Malta,2000,,385808
,Malta,2001,,393028
,Malta,2002,,395969
,Malta,2003,,398582
,Malta,2004,,401263
,Malta,2005,,403825
,Malta,2006,,405311
,Malta,2007,,406725
,Malta,2008,,409375
,Malta,2009,,412475
,Malta,2010,,414512
,Malta,2011,,416263
,Malta,2012,,420027
,Malta,2013,,425966
,Malta,2014,,434551
,Malta,2015,,445053
,Malta,2016,,455355
,Malta,2017,,468005
,Malta,2018,,483793
,Romania,1964,,19207135
,Romania,1965,,19379568
,Romania,1966,,19582327
,Romania,1967,,19810585
,Romania,1968,,19799831
,Romania,1969,,20009141
,Romania,1970,,20250396
,Romania,1971,,20461575
,Romania,1972,,20657956
,Romania,1973,,20835682
,Romania,1974,,21029428
,Romania,1975,,21293586
,Romania,1976,,21551631
,Romania,1977,,21756097
,Romania,1978,,21951467
,Romania,1979,,22090484
,Romania,1980,,22207284
,Romania,1981,,22353071
,Romania,1982,,22475742
,Romania,1983,,22560476
,Romania,1984,,22640545
,Romania,1985,,22732997
,Romania,1986,,22836836
,Romania,1987,,22949427
,Romania,1988,,23057660
,Romania,1989,,23161460
,Romania,1990,,23201832
,Romania,1991,,23001160
,Romania,1992,,22794284
,Romania,1993,,22763283
,Romania,1994,,22730216
,Romania,1995,,22684268
,Romania,1996,,22619005
,Romania,1997,,22553982
,Romania,1998,,22507354
,Romania,1999,,22472043
,Romania,2000,,22442973
,Romania,2001,,22131974
,Romania,2002,,21675775
,Romania,2003,,21574365
,Romania,2004,,21451845
,Romania,2005,,21319673
,Romania,2006,,21193749
,Romania,2007,,20882980
,Romania,2008,,20537848
,Romania,2009,,20367437
,Romania,2010,,20246798
,Romania,2011,,20147657
,Romania,2012,,20060182
,Romania,2013,,19988694
,Romania,2014,,19916451
,Romania,2015,,19822250
,Romania,2016,,19706529
,Romania,2017,,19588146
,Romania,2018,,19471332
RUS,Russia,1964,67.7,125412625
RUS,Russia,1965,67.8,126483875
RUS,Russia,1966,67.9,127395883
RUS,Russia,1967,68,128164764
RUS,Russia,1968,68,128836021
RUS,Russia,1969,68,129472835
RUS,Russia,1970,68.3,130123431
RUS,Russia,1971,68.5,130805201
RUS,Russia,1972,68.4,131514099
RUS,Russia,1973,68.4,132250780
RUS,Russia,1974,68.5,133008905
RUS,Russia,1975,67.9,133784384
RUS,Russia,1976,67.6,134580091
RUS,Russia,1977,67.5,135402802
RUS,Russia,1978,67.5,136255397
RUS,Russia,1979,67.3,137140562
RUS,Russia,1980,67.2,138058710
RUS,Russia,1981,67.4,139002314
RUS,Russia,1982,67.9,139964753
RUS,Russia,1983,67.8,140946861
RUS,Russia,1984,67.3,141950629
RUS,Russia,1985,68,142971168
RUS,Russia,1986,69.5,144011513
RUS,Russia,1987,69.6,145051663
RUS,Russia,1988,69.6,146035578
RUS,Russia,1989,69.3,146890544
RUS,Russia,1990,69,147969413
RUS,Russia,1991,68.8,148394220
RUS,Russia,1992,67.8,148538190
RUS,Russia,1993,65.3,148458780
RUS,Russia,1994,64.3,148407906
RUS,Russia,1995,64.9,148375796
RUS,Russia,1996,66,148160121
RUS,Russia,1997,66.8,147915371
RUS,Russia,1998,67.2,147670787
RUS,Russia,1999,66.1,147214777
RUS,Russia,2000,65.6,146596873
RUS,Russia,2001,65.5,145976465
RUS,Russia,2002,65.3,145306489
RUS,Russia,2003,65.2,144565937
RUS,Russia,2004,65.6,143821218
RUS,Russia,2005,65.7,143113885
RUS,Russia,2006,66.9,142487259
RUS,Russia,2007,67.7,142114903
RUS,Russia,2008,68.1,141956413
RUS,Russia,2009,68.8,141909248
RUS,Russia,2010,69,142389969
RUS,Russia,2011,69.8,142960911
RUS,Russia,2012,70.2,143201721
RUS,Russia,2013,70.7,143506995
RUS,Russia,2014,70.9,143819657
RUS,Russia,2015,71.3,144096881
RUS,Russia,2016,71.8,144342400
RUS,Russia,2017,72.6,144496738
RUS,Russia,2018,72.8,144491104
,Saudi Arabia,1964,,4677404
,Saudi Arabia,1965,,4843635
,Saudi Arabia,1966,,5015204
,Saudi Arabia,1967,,5194846
,Saudi Arabia,1968,,5387486
,Saudi Arabia,1969,,5599628
,Saudi Arabia,1970,,5836389
,Saudi Arabia,1971,,6100994
,Saudi Arabia,1972,,6393894
,Saudi Arabia,1973,,6714095
,Saudi Arabia,1974,,7059334
,Saudi Arabia,1975,,7428703
,Saudi Arabia,1976,,7818613
,Saudi Arabia,1977,,8231604
,Saudi Arabia,1978,,8679840
,Saudi Arabia,1979,,9179621
,Saudi Arabia,1980,,9740599
,Saudi Arabia,1981,,10366661
,Saudi Arabia,1982,,11048080
,Saudi Arabia,1983,,11763837
,Saudi Arabia,1984,,12484967
,Saudi Arabia,1985,,13189115
,Saudi Arabia,1986,,13869012
,Saudi Arabia,1987,,14525660
,Saudi Arabia,1988,,15155223
,Saudi Arabia,1989,,15755944
,Saudi Arabia,1990,,16326815
,Saudi Arabia,1991,,16867829
,Saudi Arabia,1992,,17378833
,Saudi Arabia,1993,,17859750
,Saudi Arabia,1994,,18311090
,Saudi Arabia,1995,,18735841
,Saudi Arabia,1996,,19131578
,Saudi Arabia,1997,,19505576
,Saudi Arabia,1998,,19882458
,Saudi Arabia,1999,,20294406
,Saudi Arabia,2000,,20764312
,Saudi Arabia,2001,,21303592
,Saudi Arabia,2002,,21906308
,Saudi Arabia,2003,,22556425
,Saudi Arabia,2004,,23228890
,Saudi Arabia,2005,,23905654
,Saudi Arabia,2006,,24578301
,Saudi Arabia,2007,,25252569
,Saudi Arabia,2008,,25940770
,Saudi Arabia,2009,,26661492
,Saudi Arabia,2010,,27425676
,Saudi Arabia,2011,,28238020
,Saudi Arabia,2012,,29086357
,Saudi Arabia,2013,,29944476
,Saudi Arabia,2014,,30776722
,Saudi Arabia,2015,,31557144
,Saudi Arabia,2016,,31787580
,Saudi Arabia,2017,,32612641
,Saudi Arabia,2018,,33413660
,Singapore,1964,,1841600
,Singapore,1965,,1886900
,Singapore,1966,,1934400
,Singapore,1967,,1977600
,Singapore,1968,,2012000
,Singapore,1969,,2042500
,Singapore,1970,,2013563
,Singapore,1971,,2112900
,Singapore,1972,,2152400
,Singapore,1973,,2193000
,Singapore,1974,,2229800
,Singapore,1975,,2262600
,Singapore,1976,,2293300
,Singapore,1977,,2325300
,Singapore,1978,,2353600
,Singapore,1979,,2383500
,Singapore,1980,,2282125
,Singapore,1981,,2324403
,Singapore,1982,,2365707
,Singapore,1983,,2406165
,Singapore,1984,,2443705
,Singapore,1985,,2482615
,Singapore,1986,,2518598
,Singapore,1987,,2553864
,Singapore,1988,,2598458
,Singapore,1989,,2647627
,Singapore,1990,,2735868
,Singapore,1991,,2794704
,Singapore,1992,,2849754
,Singapore,1993,,2904547
,Singapore,1994,,2959350
,Singapore,1995,,3013515
,Singapore,1996,,3068132
,Singapore,1997,,3123403
,Singapore,1998,,3180018
,Singapore,1999,,3229681
,Singapore,2000,,3273363
,Singapore,2001,,3325902
,Singapore,2002,,3382944
,Singapore,2003,,3366891
,Singapore,2004,,3413266
,Singapore,2005,,3467814
,Singapore,2006,,3525894
,Singapore,2007,,3583082
,Singapore,2008,,3642659
,Singapore,2009,,3733876
,Singapore,2010,,3771721
,Singapore,2011,,3789251
,Singapore,2012,,3818205
,Singapore,2013,,3844751
,Singapore,2014,,3870739
,Singapore,2015,,3902690
,Singapore,2016,,3933559
,Singapore,2017,,3965796
,Singapore,2018,,3994283
,Slovenia,1964,,1630553
,Slovenia,1965,,1650413
,Slovenia,1966,,1669606
,Slovenia,1967,,1690939
,Slovenia,1968,,1703708
,Slovenia,1969,,1714022
SVN,Slovenia,1970,68.7,1726513
,Slovenia,1971,,1729941
,Slovenia,1972,,1741343
,Slovenia,1973,,1753296
,Slovenia,1974,,1766040
,Slovenia,1975,,1778454
,Slovenia,1976,,1786977
,Slovenia,1977,,1799384
,Slovenia,1978,,1810997
,Slovenia,1979,,1824001
,Slovenia,1980,,1884477
,Slovenia,1981,,1896133
SVN,Slovenia,1982,71.2,1910335
SVN,Slovenia,1983,71,1922322
SVN,Slovenia,1984,71.4,1932154
SVN,Slovenia,1985,71.9,1941640
SVN,Slovenia,1986,72.4,1980718
SVN,Slovenia,1987,72.4,1989462
SVN,Slovenia,1988,73,1999988
SVN,Slovenia,1989,73.4,1999404
SVN,Slovenia,1990,73.8,1998090
SVN,Slovenia,1991,73.5,2001768
SVN,Slovenia,1992,73.6,1995832
SVN,Slovenia,1993,73.5,1990623
SVN,Slovenia,1994,74,1988850
SVN,Slovenia,1995,74.7,1987505
SVN,Slovenia,1996,75.1,1991169
SVN,Slovenia,1997,75.1,1986848
SVN,Slovenia,1998,75.3,1982603
SVN,Slovenia,1999,75.7,1985557
SVN,Slovenia,2000,76.1,1990272
SVN,Slovenia,2001,76.4,1992035
SVN,Slovenia,2002,76.6,1995718
SVN,Slovenia,2003,76.4,1996773
SVN,Slovenia,2004,77.2,1997004
SVN,Slovenia,2005,77.4,2001114
SVN,Slovenia,2006,78.3,2008516
SVN,Slovenia,2007,78.3,2019406
SVN,Slovenia,2008,79.1,2022629
SVN,Slovenia,2009,79.3,2042335
SVN,Slovenia,2010,79.8,2049261
SVN,Slovenia,2011,80.1,2052496
SVN,Slovenia,2012,80.2,2056262
SVN,Slovenia,2013,80.4,2059114
SVN,Slovenia,2014,81.2,2061623
SVN,Slovenia,2015,80.9,2063077
SVN,Slovenia,2016,81.3,2064241
SVN,Slovenia,2017,81.1,2066161
SVN,Slovenia,2018,81.5,2070050
ZAF,South Africa,1964,50,19412975
ZAF,South Africa,1965,50.4,19942303
ZAF,South Africa,1966,50.8,20486439
ZAF,South Africa,1967,51.2,21045785
ZAF,South Africa,1968,51.7,21622590
ZAF,South Africa,1969,52.2,22219897
ZAF,South Africa,1970,52.7,22839451
ZAF,South Africa,1971,53.2,23482813
ZAF,South Africa,1972,53.8,24148137
ZAF,South Africa,1973,54.4,24829693
ZAF,South Africa,1974,54.9,25519604
ZAF,South Africa,1975,55.5,26212405
ZAF,South Africa,1976,56.1,26904349
ZAF,South Africa,1977,56.6,27597297
ZAF,South Africa,1978,57.1,28298150
ZAF,South Africa,1979,57.7,29017049
ZAF,South Africa,1980,58.2,29760471
ZAF,South Africa,1981,58.7,30532954
ZAF,South Africa,1982,59.3,31330259
ZAF,South Africa,1983,59.8,32139708
ZAF,South Africa,1984,60.4,32943584
ZAF,South Africa,1985,61,33730148
ZAF,South Africa,1986,61.6,34490419
ZAF,South Africa,1987,62.2,35230249
ZAF,South Africa,1988,62.7,35970537
ZAF,South Africa,1989,63.1,36740883
ZAF,South Africa,1990,63.4,37560525
ZAF,South Africa,1991,63.5,38437855
ZAF,South Africa,1992,63.4,39360225
ZAF,South Africa,1993,63,40300161
ZAF,South Africa,1994,62.5,41218901
ZAF,South Africa,1995,61.7,42088165
ZAF,South Africa,1996,60.7,42898520
ZAF,South Africa,1997,59.6,43657024
ZAF,South Africa,1998,58.5,44372112
ZAF,South Africa,1999,57.3,45058775
ZAF,South Africa,2000,56.2,45728315
ZAF,South Africa,2001,55.2,46385006
ZAF,South Africa,2002,54.4,45765710
ZAF,South Africa,2003,53.8,46243716
ZAF,South Africa,2004,53.5,46741256
ZAF,South Africa,2005,53.5,47268914
ZAF,South Africa,2006,53.9,47839908
ZAF,South Africa,2007,54.5,48476016
ZAF,South Africa,2008,55.4,49176550
ZAF,South Africa,2009,56.5,49928233
ZAF,South Africa,2010,57.7,50724112
ZAF,South Africa,2011,59,51550684
ZAF,South Africa,2012,60.1,52409724
ZAF,South Africa,2013,61.2,53282289
ZAF,South Africa,2014,62,54166787
ZAF,South Africa,2015,62.7,55055626
ZAF,South Africa,2016,63.2,55946872
ZAF,South Africa,2017,63.6,56837474
ZAF,South Africa,2018,63.9,57725606
,World,1964,,3273670772
,World,1965,,3339592688
,World,1966,,3408121405
,World,1967,,3479053821
,World,1968,,3551880700
,World,1969,,3625905514
,World,1970,,3700577650
,World,1971,,3775790900
,World,1972,,3851545181
,World,1973,,3927538695
,World,1974,,4003448151
,World,1975,,4079087198
,World,1976,,4154287594
,World,1977,,4229201257
,World,1978,,4304377112
,World,1979,,4380585755
,World,1980,,4458411534
,World,1981,,4537845777
,World,1982,,4618776168
,World,1983,,4701530843
,World,1984,,4786483862
,World,1985,,4873781796
,World,1986,,4963633228
,World,1987,,5055636132
,World,1988,,5148556956
,World,1989,,5240735117
,World,1990,,5330943460
,World,1991,,5418758803
,World,1992,,5504401149
,World,1993,,5588094837
,World,1994,,5670319703
,World,1995,,5751474416
,World,1996,,5831565020
,World,1997,,5910566295
,World,1998,,5988846103
,World,1999,,6066867391
,World,2000,,6145006989
,World,2001,,6223412158
,World,2002,,6302149639
,World,2003,,6381408987
,World,2004,,6461370865
,World,2005,,6542159383
,World,2006,,6623847913
,World,2007,,6706418593
,World,2008,,6789771253
,World,2009,,6873741054
,World,2010,,6958169159
,World,2011,,7043008586
,World,2012,,7128176935
,World,2013,,7213426452
,World,2014,,7298453033
,World,2015,,7383008820
,World,2016,,7466964280
,World,2017,,7550262101
,World,2018,,7632819325
,G20,1964,,2388734828
,G20,1965,,2432630275
,G20,1966,,2477988333
,G20,1967,,2525649871
,G20,1968,,2574414771
,G20,1969,,2624354097
,G20,1970,,2674325916
,G20,1971,,2725508199
,G20,1972,,2776729912
,G20,1973,,2827413683
,G20,1974,,2877372644
,G20,1975,,2926537736
,G20,1976,,2974157202
,G20,1977,,3020913177
,G20,1978,,3067339496
,G20,1979,,3114074933
,G20,1980,,3162483068
,G20,1981,,3210652944
,G20,1982,,3259027364
,G20,1983,,3308220369
,G20,1984,,3358517581
,G20,1985,,3410424587
,G20,1986,,3464200023
,G20,1987,,3519215318
,G20,1988,,3574829474
,G20,1989,,3629776154
,G20,1990,,3683471388
,G20,1991,,3736277506
,G20,1992,,3785660383
,G20,1993,,3832750439
,G20,1994,,3877996630
,G20,1995,,3922073423
,G20,1996,,3964871832
,G20,1997,,4006642937
,G20,1998,,4047370220
,G20,1999,,4087534548
,G20,2000,,4128026687
,G20,2001,,4167607608
,G20,2002,,4205746698
,G20,2003,,4245150311
,G20,2004,,4284481943
,G20,2005,,4323960216
,G20,2006,,4363572942
,G20,2007,,4403733216
,G20,2008,,4444180921
,G20,2009,,4483806528
,G20,2010,,4519624729
,G20,2011,,4556834925
,G20,2012,,4594646713
,G20,2013,,4632240533
,G20,2014,,4669929831
,G20,2015,,4706471371
,G20,2016,,4741896267
,G20,2017,,4776332563
,G20,2018,,4809944671
,European Union (28 countries),1964,,423344889
,European Union (28 countries),1965,,426855679
,European Union (28 countries),1966,,429957082
,European Union (28 countries),1967,,432983791
,European Union (28 countries),1968,,435677712
,European Union (28 countries),1969,,438549682
,European Union (28 countries),1970,,440724041
,European Union (28 countries),1971,,443165619
,European Union (28 countries),1972,,445977292
,European Union (28 countries),1973,,448584383
,European Union (28 countries),1974,,450977647
,European Union (28 countries),1975,,453230802
,European Union (28 countries),1976,,455302767
,European Union (28 countries),1977,,457299125
,European Union (28 countries),1978,,459216123
,European Union (28 countries),1979,,461027975
,European Union (28 countries),1980,,462976988
,European Union (28 countries),1981,,464680718
,European Union (28 countries),1982,,465807850
,European Union (28 countries),1983,,466876478
,European Union (28 countries),1984,,467881150
,European Union (28 countries),1985,,468960685
,European Union (28 countries),1986,,470182543
,European Union (28 countries),1987,,471477553
,European Union (28 countries),1988,,472949149
,European Union (28 countries),1989,,474460706
,European Union (28 countries),1990,,475933851
,European Union (28 countries),1991,,478723976
,European Union (28 countries),1992,,480165732
,European Union (28 countries),1993,,481559075
,European Union (28 countries),1994,,482615362
,European Union (28 countries),1995,,483519568
,European Union (28 countries),1996,,484344995
,European Union (28 countries),1997,,485076750
,European Union (28 countries),1998,,485731663
,European Union (28 countries),1999,,486577554
,European Union (28 countries),2000,,487732368
,European Union (28 countries),2001,,488457887
,European Union (28 countries),2002,,489712694
,European Union (28 countries),2003,,491562400
,European Union (28 countries),2004,,493422331
,European Union (28 countries),2005,,495497820
,European Union (28 countries),2006,,497262107
,European Union (28 countries),2007,,499283942
,European Union (28 countries),2008,,501249177
,European Union (28 countries),2009,,502722092
,European Union (28 countries),2010,,504286223
,European Union (28 countries),2011,,503891769
,European Union (28 countries),2012,,504985115
,European Union (28 countries),2013,,506412977
,European Union (28 countries),2014,,508243486
,European Union (28 countries),2015,,509672282
,European Union (28 countries),2016,,511152390
,European Union (28 countries),2017,,512151635
,European Union (28 countries),2018,,513179223
,OECD - Total,1964,,835211801
,OECD - Total,1965,,845848608
,OECD - Total,1966,,855611107
,OECD - Total,1967,,865573047
,OECD - Total,1968,,875326790
,OECD - Total,1969,,885107683
,OECD - Total,1970,,894555966
,OECD - Total,1971,,905011600
